,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active
23811,Winterfell,0,4.0,1.09,iPhone,25.0,False,100.0,1.9000000000000001,5.0,0.0
23812,King's Landing,0,4.7,1.14,iPhone,44.4,False,88.9,1.74,4.7,1.0
23814,Astapor,1,2.0,1.0,iPhone,0.0,False,100.0,1.8800000000000001,4.0,0.0
23815,Astapor,1,5.0,2.25,iPhone,100.0,False,0.0,6.59,5.0,0.0
23816,Astapor,1,4.0,1.6300000000000001,iPhone,50.0,False,50.0,2.68,5.0,1.0
23817,Astapor,12,4.4,1.28,Android,29.6,False,55.6,2.74,4.7,1.0
23818,King's Landing,7,4.8,1.05,iPhone,7.9,True,52.6,2.98,4.8,1.0
23819,King's Landing,2,4.5,1.0,iPhone,0.0,True,77.3,2.01,4.5,1.0
23820,King's Landing,0,5.0,1.0,iPhone,0.0,False,100.0,2.98,4.7,1.0
23821,Winterfell,0,5.0,1.0,iPhone,0.0,True,66.7,1.62,5.0,1.0
23822,King's Landing,2,4.2,1.0,Android,0.0,False,50.0,8.98,4.8,0.0
23823,Winterfell,2,4.5,1.0,iPhone,0.0,True,57.1,1.6400000000000001,4.9,0.0
23825,Winterfell,1,4.9,1.0,Android,0.0,False,61.5,4.97,4.8,1.0
23826,Astapor,1,3.7,1.0,iPhone,0.0,True,0.0,3.73,5.0,0.0
23827,Astapor,3,5.0,1.4,iPhone,40.0,False,100.0,1.05,5.0,0.0
23828,Astapor,1,5.0,1.0,Android,0.0,False,100.0,2.92,5.0,0.0
23830,Winterfell,5,4.8,1.0,Android,0.0,False,60.0,1.84,4.9,0.0
23831,Winterfell,1,5.0,1.0,iPhone,0.0,True,50.0,0.98,5.0,1.0
23832,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,5.35,5.0,0.0
23833,Winterfell,2,4.7,1.04,iPhone,14.3,True,28.6,3.96,4.7,0.0
23834,Winterfell,1,4.0,1.04,iPhone,14.3,False,100.0,9.33,4.4,1.0
23835,King's Landing,2,5.0,1.0,iPhone,0.0,False,50.0,30.44,5.0,0.0
23836,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,6.44,5.0,1.0
23837,Astapor,1,5.0,1.0,iPhone,0.0,False,66.7,6.44,4.3,0.0
23839,Winterfell,3,5.0,1.14,Android,28.6,True,71.4,2.29,5.0,0.0
23840,Astapor,1,4.0,1.0,iPhone,0.0,False,0.0,1.34,5.0,0.0
23841,King's Landing,8,4.7,1.0,iPhone,0.0,False,87.5,4.81,4.9,0.0
23842,King's Landing,0,5.0,1.0,iPhone,0.0,True,100.0,0.37,5.0,1.0
23843,Winterfell,0,5.0,1.0,iPhone,0.0,False,50.0,2.14,5.0,0.0
23844,Winterfell,2,4.0,1.0,iPhone,0.0,False,0.0,11.57,5.0,0.0
23845,King's Landing,1,5.0,1.0,iPhone,0.0,False,40.0,3.86,5.0,1.0
23846,Winterfell,3,5.0,1.0,Android,0.0,True,0.0,5.76,5.0,0.0
23847,Winterfell,3,5.0,1.0,iPhone,0.0,False,0.0,2.11,4.0,1.0
23848,Astapor,12,5.0,1.26,iPhone,27.1,True,54.2,2.16,4.9,1.0
23849,Astapor,0,5.0,1.0,iPhone,0.0,True,50.0,2.16,4.9,0.0
23850,Astapor,2,5.0,1.0,Android,0.0,False,100.0,8.09,5.0,0.0
23851,King's Landing,3,4.8,1.0,iPhone,0.0,False,90.9,7.55,5.0,1.0
23852,Astapor,4,4.8,1.0,iPhone,0.0,False,40.0,3.86,5.0,0.0
23853,Astapor,2,5.0,1.0,iPhone,0.0,True,33.3,1.68,5.0,0.0
23854,Astapor,5,5.0,1.0,iPhone,0.0,True,100.0,1.74,5.0,0.0
23855,Astapor,7,4.5,1.04,iPhone,10.5,False,57.9,1.77,4.5,0.0
23857,Astapor,2,4.9,1.0,iPhone,0.0,False,73.3,3.9,4.9,1.0
23858,Astapor,0,4.9,1.0,iPhone,0.0,False,100.0,7.74,5.0,0.0
23859,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,3.21,5.0,0.0
23860,King's Landing,12,4.9,1.07,iPhone,8.3,True,33.3,2.59,4.7,1.0
23861,Winterfell,0,4.8,1.16,iPhone,14.3,True,14.3,3.29,5.0,1.0
23862,Winterfell,8,4.5,1.18,iPhone,21.9,False,43.8,2.15,4.4,1.0
23865,King's Landing,3,5.0,1.0,iPhone,0.0,True,0.0,7.13,5.0,0.0
23866,King's Landing,3,4.2,1.08,iPhone,5.3,True,0.0,5.4,4.8,1.0
23867,King's Landing,7,4.9,1.06,iPhone,13.3,True,63.3,2.98,4.9,1.0
23868,Winterfell,2,4.0,1.0,Android,0.0,False,50.0,10.93,5.0,0.0
23869,Winterfell,0,5.0,1.0,iPhone,0.0,True,20.0,2.89,4.8,1.0
23870,Winterfell,15,3.6,1.11,iPhone,18.2,True,56.8,2.95,4.7,1.0
23871,King's Landing,0,5.0,1.0,iPhone,0.0,False,66.7,24.03,4.7,1.0
23873,Astapor,3,5.0,1.0,iPhone,0.0,False,44.4,2.64,4.8,1.0
23874,King's Landing,1,4.0,1.0,iPhone,0.0,False,100.0,15.41,5.0,0.0
23875,King's Landing,13,5.0,1.07,iPhone,8.9,False,81.0,2.15,4.8,1.0
23876,King's Landing,1,4.5,1.0,iPhone,0.0,True,44.4,12.7,5.0,1.0
23877,King's Landing,0,5.0,1.5,iPhone,50.0,False,50.0,8.88,5.0,0.0
23878,Astapor,2,3.5,1.0,iPhone,0.0,False,100.0,1.12,3.0,0.0
23880,Winterfell,4,4.3,1.03,iPhone,8.3,True,66.7,3.11,4.8,1.0
23881,Astapor,0,5.0,1.06,Android,12.5,True,12.5,3.89,5.0,1.0
23882,Winterfell,0,4.3,1.06,iPhone,25.0,False,0.0,4.92,4.0,0.0
23883,King's Landing,6,4.9,1.09,iPhone,14.3,True,42.9,3.97,4.9,1.0
23884,Winterfell,2,5.0,1.0,iPhone,0.0,False,66.7,6.11,4.3,0.0
23885,Winterfell,1,5.0,1.14,iPhone,11.1,True,44.4,2.4,4.2,1.0
23886,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,7.6,5.0,1.0
23887,Winterfell,7,4.9,1.02,Android,3.1,False,78.1,4.09,4.5,1.0
23888,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,2.56,5.0,0.0
23889,King's Landing,25,4.9,1.01,Android,1.3,True,74.7,4.01,4.9,1.0
23890,Astapor,3,5.0,1.6,iPhone,40.0,False,20.0,4.75,4.8,0.0
23891,Winterfell,5,4.2,1.13,Android,10.5,False,52.6,2.98,4.7,0.0
23892,King's Landing,5,4.8,1.06,iPhone,15.4,False,84.6,2.04,4.9,0.0
23893,Winterfell,4,4.8,1.3,Android,27.3,True,63.6,3.89,5.0,0.0
23894,King's Landing,4,5.0,1.0,Android,0.0,False,100.0,7.57,5.0,0.0
23895,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,20.26,5.0,0.0
23897,King's Landing,0,1.0,1.0,iPhone,0.0,False,0.0,2.33,5.0,1.0
23898,King's Landing,0,5.0,1.0,iPhone,0.0,False,100.0,10.28,5.0,0.0
23899,Winterfell,1,5.0,1.0,iPhone,0.0,True,0.0,1.01,5.0,0.0
23900,King's Landing,0,4.8,1.13,Android,15.4,False,84.6,2.97,4.9,1.0
23901,Winterfell,0,5.0,1.0,iPhone,0.0,False,40.0,7.85,5.0,0.0
23902,King's Landing,11,5.0,1.06,iPhone,10.2,True,40.8,1.82,4.8,1.0
23903,Astapor,11,4.5,1.24,iPhone,25.0,False,100.0,1.67,4.7,0.0
23904,Winterfell,3,4.2,1.02,iPhone,7.1,False,100.0,3.11,4.6,0.0
23905,Winterfell,3,4.3,1.13,iPhone,33.3,True,66.7,2.78,5.0,1.0
23906,Winterfell,5,4.8,1.0,Android,0.0,False,100.0,5.27,4.6,0.0
23907,Winterfell,1,5.0,3.0,Android,100.0,False,100.0,3.36,5.0,0.0
23908,Winterfell,0,5.0,1.0,iPhone,0.0,True,0.0,10.74,5.0,0.0
23909,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,4.74,5.0,0.0
23910,King's Landing,21,4.8,1.02,iPhone,3.1,True,71.9,2.66,4.8,0.0
23911,Winterfell,0,4.8,1.0,iPhone,0.0,False,50.0,7.13,5.0,0.0
23912,Winterfell,5,4.5,1.0,iPhone,0.0,True,34.6,4.56,4.7,1.0
23913,Winterfell,1,4.5,1.0,iPhone,0.0,False,50.0,7.85,5.0,0.0
23914,King's Landing,0,3.7,1.0,iPhone,0.0,False,25.0,2.31,4.8,1.0
23915,Winterfell,6,4.9,1.0,iPhone,0.0,True,52.9,3.01,4.5,0.0
23916,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,2.27,5.0,1.0
23917,Astapor,1,4.0,3.0,Android,100.0,False,0.0,5.72,5.0,0.0
23918,King's Landing,1,4.4,1.0,iPhone,0.0,False,75.0,3.56,4.5,0.0
23919,Astapor,1,5.0,1.13,iPhone,50.0,False,50.0,2.08,5.0,0.0
23920,Winterfell,2,5.0,1.08,iPhone,7.7,True,84.6,2.7600000000000002,4.8,1.0
23921,Astapor,0,5.0,1.0,iPhone,0.0,False,33.3,7.49,5.0,0.0
23922,Winterfell,3,5.0,1.0,iPhone,0.0,False,33.3,1.6400000000000001,5.0,0.0
23923,King's Landing,2,5.0,1.15,iPhone,20.0,False,60.0,12.24,4.8,0.0
23924,Astapor,16,4.7,1.0,iPhone,0.0,True,77.3,4.14,4.8,0.0
23925,Winterfell,1,5.0,1.0,iPhone,0.0,False,75.0,4.91,4.8,0.0
23926,Winterfell,3,5.0,1.0,iPhone,0.0,True,42.9,3.04,5.0,1.0
23927,Winterfell,2,4.5,1.06,Android,25.0,False,75.0,6.67,4.0,0.0
23928,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,7.01,5.0,0.0
23929,King's Landing,3,4.8,1.0,iPhone,0.0,False,66.7,5.25,4.7,1.0
23930,King's Landing,0,4.5,1.0,Android,0.0,True,75.0,9.67,4.5,1.0
23931,Winterfell,1,5.0,1.0,iPhone,0.0,True,100.0,3.79,5.0,1.0
23932,Winterfell,0,4.0,1.0,iPhone,0.0,False,100.0,7.87,4.0,0.0
23933,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,5.0,5.0,1.0
23936,King's Landing,3,4.9,1.0,Android,0.0,True,91.3,7.81,4.8,1.0
23937,Astapor,1,5.0,1.0,Android,0.0,False,0.0,17.12,5.0,0.0
23941,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,2.2,4.2,1.0
23943,King's Landing,0,5.0,1.0,iPhone,0.0,True,87.5,2.79,5.0,1.0
23944,Astapor,3,5.0,1.0,Android,0.0,False,33.3,5.25,5.0,0.0
23945,Astapor,2,5.0,1.0,iPhone,0.0,False,0.0,4.24,4.5,0.0
23946,Winterfell,9,3.9,1.27,Android,23.9,False,75.0,2.99,4.7,1.0
23947,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,0.9,4.0,0.0
23949,Winterfell,10,4.3,1.09,Android,8.6,True,48.6,3.07,4.6,1.0
23950,Astapor,5,4.7,1.19,iPhone,22.2,False,33.3,1.47,4.3,1.0
23951,King's Landing,7,5.0,1.0,iPhone,0.0,False,66.7,8.21,4.9,1.0
23954,Astapor,0,4.7,1.05,iPhone,10.0,True,76.7,4.16,4.8,1.0
23955,Winterfell,5,5.0,1.0,iPhone,0.0,False,76.5,3.48,4.9,0.0
23956,Astapor,8,4.7,1.03,iPhone,6.1,False,75.5,2.62,4.9,0.0
23957,Winterfell,2,4.9,1.16,iPhone,27.3,False,63.6,2.6,4.8,0.0
23959,Winterfell,3,5.0,1.0,Android,0.0,False,100.0,12.83,4.7,0.0
23960,Winterfell,2,3.0,1.0,iPhone,0.0,False,100.0,5.44,5.0,0.0
23961,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,14.4,5.0,0.0
23962,Astapor,4,5.0,1.0,Android,0.0,False,40.0,1.84,5.0,0.0
23963,Astapor,1,5.0,1.0,Android,0.0,False,0.0,4.77,5.0,0.0
23964,Winterfell,1,4.7,1.04,Android,4.4,True,89.0,1.8800000000000001,4.6,1.0
23965,Astapor,1,5.0,1.0,iPhone,0.0,True,0.0,2.63,5.0,0.0
23967,Winterfell,0,4.9,1.1,iPhone,7.7,True,38.5,6.48,4.4,0.0
23969,Astapor,7,4.8,1.11,iPhone,28.6,False,57.1,3.98,5.0,0.0
23970,Astapor,19,4.6,1.01,iPhone,0.9,True,77.3,4.56,4.3,1.0
23971,King's Landing,11,4.1,1.15,iPhone,14.6,False,65.9,3.61,4.9,1.0
23972,Winterfell,4,4.7,1.0,Android,0.0,False,40.0,1.56,5.0,0.0
23973,King's Landing,0,5.0,1.0,Android,0.0,True,50.0,6.37,5.0,1.0
23974,Astapor,2,4.0,1.0,iPhone,0.0,False,100.0,1.17,5.0,0.0
23975,Winterfell,2,5.0,1.18,iPhone,28.6,True,100.0,6.65,4.6,0.0
23977,Astapor,2,5.0,1.0,iPhone,0.0,True,66.7,6.26,5.0,1.0
23978,Winterfell,7,5.0,1.0,iPhone,0.0,True,85.7,2.09,4.8,1.0
23979,Winterfell,2,5.0,1.0,Android,0.0,False,50.0,2.01,5.0,0.0
23980,Winterfell,0,4.3,1.15,Android,40.0,False,60.0,3.41,4.0,0.0
23981,Astapor,0,5.0,1.0,Android,0.0,False,100.0,9.23,3.0,0.0
23982,Winterfell,0,4.5,1.0,iPhone,0.0,True,33.3,3.4,5.0,0.0
23984,Winterfell,2,5.0,1.0,iPhone,0.0,False,54.5,3.78,5.0,1.0
23985,Astapor,1,5.0,1.0,Android,0.0,False,100.0,0.0,5.0,0.0
23986,Winterfell,3,5.0,1.0,iPhone,0.0,False,100.0,3.11,5.0,0.0
23987,Winterfell,5,3.9,1.08,iPhone,8.3,True,70.8,2.27,4.5,1.0
23988,King's Landing,0,4.8,1.0,iPhone,0.0,True,55.6,3.84,4.3,1.0
23989,Winterfell,8,5.0,1.0,iPhone,0.0,False,55.6,1.74,4.7,0.0
23991,King's Landing,1,5.0,1.1,Android,20.0,True,90.0,5.97,5.0,1.0
23992,Astapor,0,4.5,1.0,Android,0.0,False,50.0,10.34,5.0,0.0
23993,King's Landing,2,5.0,1.0,iPhone,0.0,False,50.0,4.62,4.8,0.0
23994,Winterfell,6,3.8,1.0,iPhone,0.0,False,38.5,3.31,4.8,1.0
23995,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,8.81,5.0,0.0
23996,Winterfell,0,3.0,1.0,iPhone,0.0,False,0.0,13.99,5.0,0.0
23998,Astapor,3,4.5,1.0,Android,0.0,True,37.5,3.72,5.0,0.0
23999,King's Landing,1,4.7,1.0,Android,0.0,True,25.0,5.95,4.8,0.0
24000,Winterfell,5,3.9,1.03,Android,8.0,False,44.0,3.18,4.4,1.0
24002,Winterfell,2,4.0,1.0,iPhone,0.0,False,66.7,5.26,4.7,1.0
24003,Winterfell,2,5.0,1.92,iPhone,33.3,False,66.7,8.97,4.0,1.0
24004,Astapor,2,5.0,1.0,iPhone,0.0,True,100.0,8.48,5.0,0.0
24005,Astapor,1,5.0,1.0,Android,0.0,False,0.0,2.19,5.0,0.0
24006,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,7.29,5.0,0.0
24007,Astapor,1,3.0,1.07,iPhone,10.0,False,40.0,4.2,5.0,1.0
24008,Astapor,5,4.4,1.01,iPhone,2.1,True,64.6,2.24,4.4,1.0
24009,Winterfell,6,3.8,1.0,iPhone,0.0,False,100.0,4.44,5.0,1.0
24010,King's Landing,7,5.0,1.08,iPhone,13.0,True,43.5,2.03,5.0,1.0
24011,King's Landing,0,4.3,1.16,iPhone,21.4,True,57.1,1.49,4.6,1.0
24012,Astapor,1,4.0,1.0,Android,0.0,True,100.0,8.82,4.3,0.0
24013,Astapor,2,5.0,1.0,iPhone,0.0,True,50.0,3.55,5.0,0.0
24015,Astapor,4,5.0,1.02,iPhone,6.3,True,37.5,5.0,4.9,1.0
24016,Winterfell,2,5.0,1.0,iPhone,0.0,False,20.0,3.43,3.8,1.0
24017,King's Landing,2,4.2,1.16,iPhone,23.5,False,29.4,2.13,4.8,1.0
24018,Winterfell,4,4.8,1.0,iPhone,0.0,False,34.6,3.01,4.9,1.0
24019,Winterfell,4,5.0,1.13,Android,25.0,False,75.0,1.43,5.0,0.0
24020,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,6.85,5.0,0.0
24021,Astapor,2,5.0,1.0,iPhone,0.0,False,0.0,6.08,5.0,1.0
24022,Winterfell,2,4.0,1.3800000000000001,iPhone,25.0,False,0.0,3.16,5.0,1.0
24023,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,14.34,5.0,0.0
24024,Winterfell,0,5.0,1.0,iPhone,0.0,True,50.0,11.77,4.5,0.0
24025,Winterfell,0,4.7,1.0,iPhone,0.0,True,100.0,1.73,4.6,1.0
24026,Winterfell,0,5.0,1.0,iPhone,0.0,True,0.0,17.71,4.0,0.0
24027,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,2.35,4.5,0.0
24028,King's Landing,0,4.0,1.0,iPhone,0.0,True,50.0,1.8,4.5,1.0
24030,Winterfell,3,4.5,1.0,iPhone,0.0,False,75.0,7.0,4.3,0.0
24031,Winterfell,2,4.4,1.0,iPhone,0.0,False,50.0,7.36,4.2,1.0
24032,Astapor,3,5.0,1.0,iPhone,0.0,False,100.0,1.48,5.0,0.0
24033,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,2.5,5.0,0.0
24034,King's Landing,9,5.0,1.19,Android,24.0,True,64.0,2.45,4.8,1.0
24035,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,4.65,5.0,0.0
24036,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,6.85,5.0,0.0
24037,Astapor,1,4.5,1.0,Android,0.0,True,100.0,5.5,4.6,0.0
24038,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,8.83,5.0,1.0
24039,Winterfell,9,4.6,1.16,Android,18.8,True,68.8,7.64,5.0,0.0
24040,Winterfell,5,4.5,1.0,iPhone,0.0,True,71.4,3.46,4.3,1.0
24042,Astapor,1,4.9,1.13,Android,14.3,True,64.3,3.04,4.9,1.0
24044,Winterfell,0,4.0,1.0,iPhone,0.0,False,100.0,1.21,5.0,0.0
24045,King's Landing,5,4.3,1.0,iPhone,0.0,False,0.0,2.25,5.0,1.0
24046,Winterfell,0,4.6,1.0,Android,0.0,False,50.0,3.52,4.8,1.0
24047,Winterfell,0,4.8,1.8800000000000001,iPhone,25.0,False,0.0,1.91,5.0,1.0
24048,Astapor,0,4.7,1.0,iPhone,0.0,False,95.0,4.67,4.4,1.0
24049,Astapor,3,5.0,1.0,iPhone,0.0,True,75.0,5.0,4.8,0.0
24050,Astapor,7,4.9,1.04,iPhone,15.4,False,38.5,1.98,4.8,0.0
24051,Winterfell,3,4.0,1.25,Android,25.0,False,25.0,4.18,4.8,0.0
24052,Astapor,6,5.0,1.0,iPhone,0.0,True,33.3,2.23,5.0,0.0
24053,Winterfell,4,4.6,1.0,iPhone,0.0,True,58.3,2.62,4.8,1.0
24054,Winterfell,10,4.7,1.03,iPhone,1.9000000000000001,True,47.2,10.68,4.9,1.0
24055,Winterfell,3,5.0,1.0,iPhone,0.0,False,66.7,2.41,3.7,0.0
24056,Winterfell,0,4.3,1.0,Android,0.0,False,50.0,2.0,4.8,1.0
24057,Astapor,0,4.4,1.35,iPhone,40.0,True,80.0,3.5100000000000002,5.0,0.0
24058,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,8.0,5.0,1.0
24059,Astapor,1,4.3,1.11,iPhone,14.3,False,71.4,8.62,4.9,1.0
24061,Astapor,4,5.0,1.0,Android,0.0,False,50.0,11.11,5.0,0.0
24062,Winterfell,2,4.5,1.1,iPhone,10.4,True,70.1,4.82,4.8,1.0
24063,Winterfell,0,4.0,1.75,iPhone,50.0,False,0.0,7.08,5.0,0.0
24064,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,10.36,5.0,0.0
24065,Winterfell,3,4.1,1.03,iPhone,4.9,True,85.2,3.45,4.7,1.0
24068,King's Landing,4,4.9,1.19,iPhone,26.5,False,55.1,2.09,4.9,1.0
24069,King's Landing,0,4.5,1.19,iPhone,37.5,False,25.0,2.38,5.0,1.0
24070,Astapor,1,5.0,1.0,Android,0.0,False,0.0,19.42,4.5,0.0
24071,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,9.41,5.0,0.0
24073,King's Landing,1,4.7,1.06,Android,25.0,False,50.0,3.34,4.8,1.0
24074,King's Landing,1,4.9,1.0,iPhone,0.0,False,69.2,2.6,4.9,1.0
24075,King's Landing,1,5.0,1.0,iPhone,0.0,True,0.0,6.19,5.0,0.0
24076,Astapor,5,4.8,1.0,iPhone,0.0,True,100.0,2.52,4.9,1.0
24077,Winterfell,3,5.0,1.0,Android,0.0,False,100.0,3.24,5.0,0.0
24078,Winterfell,0,4.8,1.05,iPhone,7.1,False,85.7,9.35,4.9,1.0
24079,Winterfell,0,4.7,1.0,iPhone,0.0,True,16.7,7.52,4.7,1.0
24080,Winterfell,2,4.1,1.0,iPhone,0.0,True,86.7,4.05,4.8,1.0
24081,Winterfell,2,4.0,1.0,iPhone,0.0,False,0.0,1.28,2.0,0.0
24082,Astapor,3,5.0,1.15,iPhone,20.0,False,20.0,4.18,4.2,0.0
24083,King's Landing,7,4.9,1.15,iPhone,25.0,True,25.0,2.74,5.0,1.0
24085,Winterfell,5,4.8,1.41,Android,28.6,True,57.1,4.09,4.8,0.0
24086,Astapor,2,3.5,1.0,iPhone,0.0,True,100.0,1.55,5.0,0.0
24087,Winterfell,1,5.0,1.3,Android,20.0,False,60.0,3.13,5.0,0.0
24089,King's Landing,0,5.0,1.3,iPhone,60.0,False,100.0,6.7,4.5,1.0
24090,King's Landing,7,4.8,1.01,iPhone,1.8,False,53.6,6.21,4.9,1.0
24091,Winterfell,0,4.3,1.0,Android,0.0,False,0.0,6.35,5.0,0.0
24092,Winterfell,1,3.5,1.0,iPhone,0.0,False,25.0,1.75,5.0,1.0
24093,Winterfell,1,4.0,1.0,Android,0.0,False,0.0,2.6,5.0,0.0
24094,Winterfell,4,5.0,1.0,iPhone,0.0,False,14.3,3.78,4.3,0.0
24095,King's Landing,0,5.0,1.5,iPhone,50.0,False,50.0,10.9,5.0,1.0
24096,Winterfell,2,4.0,1.0,iPhone,0.0,False,100.0,10.75,5.0,0.0
24098,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,2.65,5.0,0.0
24099,Astapor,1,5.0,1.0,iPhone,0.0,True,100.0,1.61,4.5,0.0
24100,Winterfell,0,5.0,1.29,Android,28.6,True,42.9,4.8,4.3,1.0
24104,Astapor,0,5.0,1.3800000000000001,iPhone,50.0,False,0.0,3.1,5.0,0.0
24106,Winterfell,2,4.0,1.6300000000000001,Android,50.0,False,0.0,2.91,5.0,0.0
24107,Winterfell,0,3.7,1.0,iPhone,0.0,False,73.7,5.28,4.8,1.0
24108,Astapor,1,4.3,1.25,iPhone,42.9,True,85.7,2.54,4.9,0.0
24110,Astapor,2,4.3,1.0,iPhone,0.0,True,25.0,4.14,4.8,0.0
24111,Astapor,1,5.0,1.0,Android,0.0,False,77.8,2.63,4.8,1.0
24112,King's Landing,0,5.0,1.0,iPhone,0.0,True,100.0,21.23,5.0,1.0
24113,Astapor,0,5.0,1.0,Android,0.0,False,100.0,2.53,5.0,0.0
24114,Astapor,0,4.0,1.13,Android,12.5,False,87.5,1.46,4.0,0.0
24115,Winterfell,0,4.0,1.0,iPhone,0.0,True,100.0,9.78,4.0,1.0
24117,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,1.05,5.0,0.0
24118,Winterfell,12,5.0,1.06,Android,9.7,False,83.9,2.75,4.9,1.0
24120,Winterfell,0,5.0,1.0,iPhone,0.0,True,50.0,1.5,4.5,1.0
24121,King's Landing,0,5.0,1.15,iPhone,40.0,True,40.0,2.14,5.0,0.0
24126,King's Landing,3,4.3,1.0,iPhone,0.0,True,100.0,2.84,5.0,1.0
24127,Winterfell,4,4.8,1.0,Android,0.0,True,20.0,3.8,5.0,0.0
24128,Winterfell,2,5.0,1.0,Android,0.0,False,100.0,2.13,5.0,0.0
24129,King's Landing,0,4.0,1.5,iPhone,50.0,False,0.0,6.1,5.0,0.0
24131,Winterfell,0,3.2,1.0,iPhone,0.0,True,100.0,3.4,4.2,1.0
24132,King's Landing,0,5.0,1.17,iPhone,33.3,False,0.0,1.92,5.0,1.0
24134,Astapor,0,4.0,1.04,iPhone,14.3,False,92.9,3.43,4.6,0.0
24135,King's Landing,0,5.0,1.0,iPhone,0.0,True,64.7,3.65,4.9,1.0
24136,Winterfell,2,4.9,1.06,iPhone,5.7,True,65.9,2.94,4.8,1.0
24137,King's Landing,1,5.0,1.07,Android,9.1,True,72.7,2.91,4.9,1.0
24138,Astapor,0,4.7,1.06,iPhone,12.5,False,87.5,3.26,5.0,0.0
24139,Astapor,1,5.0,1.0,Android,0.0,True,100.0,4.8,5.0,0.0
24140,Astapor,0,5.0,1.0,Android,0.0,True,100.0,2.68,5.0,0.0
24141,Winterfell,1,4.3,1.0,Android,0.0,False,0.0,2.59,4.4,0.0
24143,Astapor,3,5.0,1.0,iPhone,0.0,True,94.7,3.95,5.0,1.0
24144,Astapor,8,4.9,1.07,Android,13.0,True,56.5,3.66,4.9,0.0
24145,Winterfell,7,4.5,1.02,iPhone,2.4,False,78.0,2.4,4.4,1.0
24147,Winterfell,0,5.0,1.0,Android,0.0,False,66.7,3.57,4.3,0.0
24148,Winterfell,0,4.9,1.19,iPhone,25.0,False,83.3,3.3,4.8,0.0
24150,Astapor,3,5.0,1.27,iPhone,16.7,False,16.7,2.56,4.9,1.0
24151,King's Landing,2,5.0,1.33,Android,66.7,False,0.0,1.87,4.7,0.0
24152,King's Landing,1,5.0,1.0,iPhone,0.0,False,0.0,21.24,5.0,0.0
24153,King's Landing,0,4.3,1.0,iPhone,0.0,True,100.0,17.86,5.0,1.0
24155,Winterfell,2,4.5,1.13,iPhone,50.0,False,0.0,1.81,4.5,0.0
24156,Winterfell,1,4.0,1.0,iPhone,0.0,True,100.0,2.31,5.0,0.0
24157,Astapor,0,5.0,1.0,iPhone,0.0,False,50.0,3.05,5.0,1.0
24158,Winterfell,14,3.9,1.09,iPhone,12.5,False,59.4,3.5,4.7,1.0
24159,Winterfell,2,5.0,1.0,Android,0.0,False,50.0,0.54,5.0,0.0
24160,King's Landing,0,4.7,1.19,iPhone,30.8,True,50.0,1.07,4.8,1.0
24161,Winterfell,3,4.5,1.0,iPhone,0.0,False,75.0,2.69,5.0,0.0
24162,Winterfell,0,5.0,1.0,iPhone,0.0,False,75.0,5.0,5.0,1.0
24163,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,4.55,5.0,0.0
24164,Winterfell,17,4.7,1.08,iPhone,11.5,True,69.2,4.1,4.8,1.0
24165,Winterfell,0,5.0,1.25,Android,100.0,False,0.0,1.57,5.0,0.0
24166,King's Landing,1,4.7,1.0,iPhone,0.0,False,60.0,1.59,4.5,1.0
24167,Astapor,1,5.0,1.0,Android,0.0,False,100.0,24.92,5.0,0.0
24168,Astapor,0,5.0,1.0,iPhone,0.0,True,0.0,2.38,5.0,0.0
24169,Winterfell,2,5.0,1.0,Android,0.0,True,100.0,6.37,5.0,0.0
24170,Astapor,2,3.7,1.5,iPhone,40.0,True,20.0,5.24,5.0,1.0
24171,Winterfell,4,5.0,1.0,Android,0.0,False,100.0,5.54,5.0,0.0
